ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_B_3,EXPLAIN_B_3
452.0,Included,included,Agile user centered design: enter the design studio - a case study,"In this paper we describe the merger of user centered design into agile (team) development practice as manifest in a one day design studio. Benefits and challenges to a design studio approach are discussed, and the evolution of one design using the design studio process is presented.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry/academia (IC2) presented as a case study (IC4) which is a primary study (IC3). It does not violate any exclusion criteria.
2143.0,Included,included,ScrumPL: Software product line engineering with Scrum,"This paper presents the ScrumPL process, which combines the Software Product Line Engineering (SPLE) methodology and the agile method Scrum to develop Software Product Lines (SPL). This process uses the Requirements Engineering and Design sub-processes from both Domain and Application Engineering SPLE processes to create a reference architecture with reusable component descriptions. Those components are then added to a product backlog. Finally, the Scrum principles and lifecycle are launched to implement, test, change requirements and deliver products. A preliminary result is also presented: a software product line reference architecture and product backlog of an interactive TV navigation system.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and employs a qualitative/quantitative research approach (IC3) by presenting a preliminary result. It does not violate any exclusion criteria."
1258.0,Excluded,ec7,Feature-oriented software evolution,"In this paper, we develop a vision of software evolution based on a feature-oriented perspective. From the fact that features provide a common ground to all stakeholders, we derive a hypothesis that changes can be effectively managed in a feature-oriented ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and appears to be a primary study based on the abstract (IC4). It does not violate any exclusion criteria."
2774.0,Excluded,ec7,Virtual sandbox: adding groupware abilities to Scratch,This paper highlights shortcomings of programming environments designed for novices to be used as a collaborative tool in game design. It also addresses these issues in the context of the bad image of informatics today. This article focuses on the graphical ...,EXCLUDED,"The article addresses shortcomings of programming environments, but it does not specifically focus on software requirements or agile methodologies, failing to meet IC1 and IC4. It also discusses the 'bad image of informatics,' which is outside the scope of the study."
76.0,Included,included,A Case Study: Introducing eXtreme Programming in a US Government System Development Project,"The US Military's ability to meet its mission critical requirements calls for increased agility in its information technology development process. The purpose of this case study is to better understand how agile principles, specifically eXtreme Programming (XP) practices, can be effectively introduced and implemented into government organizations that have historically embraced the plan-driven traditional software development environment. In particular, we studied the eXtreme Programming process to develop a new capability for USSTRATCOM's premier knowledge management system, SKIWeb. There were several lessons learned that will assist practitioners in future implementations of XP and new research questions emerged that suggest further study.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry (IC2), and employs a qualitative research approach (IC3). It is a primary study (IC4) and does not violate any exclusion criteria (EC1-EC9)."
2004.0,Included,included,"Recognizing and responding to ""bad smells"" in extreme programming","The agile software development process called Extreme Programming (XP) is a set of best practices which, when used, promises swifter delivery of quality software than one finds with more traditional methodologies. In this paper, we describe a large software development project that used a modified XP approach, identifying several unproductive practices that we detected over its two-year life that threatened the swifter project completion we had grown to expect. We have identified areas of trouble in the entire life cycle, including analysis, design, development, and testing. For each practice we identify, we discuss the solution we implemented to correct it and, more importantly, examine the early symptoms of those poor practices (""bad smells"") that project managers, analysts, and developers need to look out for in order to keep an XP project on its swifter track.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry (as it describes a large software development project) (IC2), and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9)."
2436.0,Excluded,ec3,"The Bold, New Extreme Programming Experiment Now in its Ninth Year","Agile success and failure stories are now plentiful and much can be learned from these experiences. Many examples cover a short duration. Our team formed over eight years ago and the core group is still together. Of the initial eight developers on the team, six remain on the team and the other two remain with the company. In our ninth year, the team and product have grown and continued to succeed working in one growing source code base. What have been the growing pains? Are we still Agile? What has changed along the way? This paper discusses some of the issues we faced and decisions made as this Agile team grew and evolved.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry (IC2), and is a primary study presenting a real-world case study (IC4). It does not violate any exclusion criteria."
1170.0,Included,included,Evaluating eXtreme scenario-based design in a distributed agile team,"Enterprise-level organizations, which often rely on distributed development teams, are increasingly interested in finding ways to adopt agile and usability-focused methods. Agile usability researchers at Virginia Tech have partnered with Meridium, Inc. to look at how eXtreme Scenario-based Design (XSBD), an agile usability approach developed at Virginia Tech, can be used in a distributed environment. We report on the use of this XSBD approach in a distributed team at Meridium and how it addresses the challenges of an integrated approach through streamlined usability and development practices and clearly defined communication and information sharing practices.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry and academia (IC2), and is a primary study (IC4). It does not violate any exclusion criteria."
2697.0,Included,included,User-centered design meets feature-driven development: An integrating approach for developing the web application myPIM,"In this paper we show how a user-centered design (UCD) method can be successfully combined with an agile software development approach, namely feature-driven development (FDD), to develop the web-based information management system myPIM. This system supports users' workflow requirements in research and teaching/learning contexts. It provides bookmark, file, and reference archives, as well as possibilities for exchanging information with colleagues and students. By describing the system and its development process we show how this combination of methodologies supported our development process to create a service that truly assists the target audience and is easy to use. Â© 2009 Springer Berlin Heidelberg.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1). It is a study from industry/academia (IC2) and presents a qualitative research approach (IC3) detailing a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9).
1159.0,Excluded,ec1,Erfolgreiches Management von Software-Projekten,Für Unternehmen der unterschiedlichsten Branchen ist hohe Produktivität und Qualität bei der Entwicklung betrieblicher Informationssysteme von strategischer Bedeutung.,EXCLUDED,"The article is written in German (EC1), violating the inclusion criterion requiring English language. Therefore, it is excluded."
957.0,Excluded,ec3,Controlling and monitoring agile software development in three dutch product software companies,"Agile software development governance depends on successful monitoring and control mechanisms. Software development managers generally are unaware of the complete set of monitoring and control mechanisms that are available to them, leading to uninformed decisions with unsuccessful outcomes. This paper presents a list of key process indicators and a list of interventions that software development managers require for successful governance of agile development processes. The list is based on three case studies of product software companies that have successfully developed and sold software for several decades.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry (IC2), and presents a qualitative analysis based on case studies (IC3) and a primary study (IC4). It does not violate any exclusion criteria."
2401.0,Excluded,ec3,Tensions around the adoption and evolution of software quality management systems: a discourse analytic approach,"This paper reports some results from a project to uncover the non-technical factors that affect the adoption and evolution of software quality management systems (SQMS). The data which the paper discusses comes from interviews with people involved in the quality effort in four different companies. Our approach to data collection was to use semi-structured interviews and to encourage interviewees to talk about their experiences of quality management and software development in their own organizations. We analysed this data using discourse analysis, informed by ethnographic observation, and identified a number of themes, one of which was the tensions that exist around the adoption and evolution of SQMS. In this paper, we present and discuss our approach to discourse analysis and some results that illustrate the tensions we found. We hope, thereby, to demonstrate how software engineers may use a technique from the social sciences to better understand their own practices.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and presents a study from industry (IC2). It uses qualitative research (IC3) and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9).
1677.0,Included,included,MEX experience boards: a set of agile tools for user experience design,"This paper proposes the MEX Experience Boards, a set of agile modeling tools created to identify and/or design important aspects of User Experience (UX) in an interactive product. Grounded on MEX - Generic User Experience Model, it can be easily used ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and is a primary study (IC4). It does not violate any exclusion criteria."
992.0,Excluded,ec3,Delta execution for efficient state-space exploration of object-oriented programs,"State-space exploration is the essence of model checking and an increasingly popular approach for automating test generation. A key issue in exploration of object-oriented programs is handling the program state, in particular the heap. Previous research has focused on standard program execution that operates on one state/heap. We present Delta Execution, a technique that simultaneously operates on several states/heaps. It exploits the fact that many execution paths in state-space exploration partially overlap and speeds up the exploration by sharing the common parts across the executions and separately executing only the ""deltas"" where the executions differ. We have implemented Delta Execution in JPF, a popular general-purpose model checker for Java programs, and in BOX, a specialized model checker that we have developed for efficient exploration of sequential Java programs. We have evaluated Delta Execution for (bounded) exhaustive exploration of ten basic subject programs without errors. The experimental results show that on average Delta Execution improves the exploration time 10.97x (over an order of magnitude) in JPF and 2.07x in BOX. We have also evaluated Delta Execution for one larger case study with errors, where the exploration time improved up to 1.43x.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (implicitly through model checking, a technique used for automated test generation), is a study from industry/academia (the authors implemented the technique in model checkers JPF and BOX), and presents quantitative results (speedup factors)."
942.0,Excluded,ec3,Computational programming technologies,Problems arising in computational programming in connection with the approaching transition to using exaflop hardware are discussed. The discussion is focused on the lifecycle of mathematical modeling and related general problems that are being solved in the course of model development. This area is (and is going to be forever) one of the main consumers of computational resources. The study of its methods and approaches makes it possible to formulate basic directions of assumed progress caused by necessity of formation of computational programming technologies.,EXCLUDED,"The article does not address software requirements or agile methodologies. It focuses on computational programming in general, mathematical modeling, and exaflop hardware, which doesn't fall under the scope of the inclusion criteria (IC1)."
2511.0,Excluded,ec7,"The relevance of software documentation, tools and technologies: a survey","This paper highlights the results of a survey of software professionals. One of the goals of this survey was to uncover the perceived relevance (or lack thereof) of software documentation, and the tools and technologies used to maintain, verify and validate ...",EXCLUDED,"The study is a survey and therefore tertiary (IC5), not a primary or secondary study (IC4). While it addresses software requirements, it is not a study itself, but a collection of responses."
505.0,Excluded,ec4,An empirical characterization of scientific software development projects according to the Boehm and Turner model: A progress report,"A number of recent studies reported on the success of applying agile methods in scientific software development projects. These studies found that agile methods are well suited to the exploratory, iterative, and collaborative nature of scientific inquiry. However, these findings might not be applicable in all situations pertaining to scientific software development projects. In addition, they only constitute a subset of the important factors while deciding which development methods and practices should be adopted. Therefore, it becomes important to conduct further research before making recommendations regarding the adoption of certain development methods and practices in this domain. In this progress report, we discuss our on-going research that will empirically study the characteristics of various scientific software development projects according to a model suggested by Boehm and Turner. We plan to conduct interviews and collect data from various scientific software development projects in the Baltimore-Washington area. We expect that our qualitative results will increase our understanding of the characteristics in those projects favoring plan-driven approaches or agile methods, and the needs and conditions associated with those characteristics. Our research provides guidance to scientific software developers by enhancing their capacity to evaluate and understand their own project characteristics and select effective software practices. As a long-term benefit in the same direction, our qualitative results will generate a set of hypotheses that can be tested in different project environments to better understand and categorize scientific software development projects. Consequently, in the future, more generalizable and actionable recommendations can be made for scientific software development projects.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and is qualitative research (IC3). It does not violate any exclusion criteria (EC1-EC9)."
404.0,Excluded,ec4,Agile or analytic? Book reviews: Cohn versus Lavi and Kudish,"Every now and again a pair of books come on to the market offering interestingly contrasting perspectives on the same area. Since Kent Beck’s dramatic Extreme Programming burst onstage in 2000, there has been ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a study from industry or academia (IC2), and it appears to be a qualitative/review-based study (IC3). It does not violate any exclusion criteria."
1592.0,Excluded,ec3,Learning analytics for collaborative writing: a prototype and case study,"This paper explores the ways in which participants in writing intensive environments might use learning analytics to make productive interventions during, rather than after, the collaborative construction of written artifacts. Specifically, our ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry or academia (IC2). It's a primary study (IC4) and appears to be a qualitative or quantitative research (although the abstract does not explicitly state the methodology, the focus on 'productive interventions' suggests data-driven analysis which could be either qualitative or quantitative)."
1568.0,Excluded,ec3,Journey of enlightenment: the evolution of development at Microsoft,"Like many software companies, Microsoft has been doing distributed application development for many years. However, recent changes in the market have altered the rules, both in terms of customer expectations and programming models for ubiquitous interconnected ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry (IC2). It appears to be a primary study describing the evolution of development practices at Microsoft, which aligns with a qualitative or quantitative research approach (IC3) and a primary study (IC4)."
2696.0,Included,included,User-Centered Design and Agile Methods: A Systematic Review,This paper presents the results of a systematic review of existing literature on the integration of agile software development with user-centered design approaches. It shows that a common process model underlies such approaches and discusses which artifacts are used to support the collaboration between designers and developers.,INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from academia (IC2), and presents a systematic review, which is a form of quantitative research (IC3). It does not violate any exclusion criteria."
110.0,Included,included,"A fishbowl with piranhas: coalescence, convergence or divergence?","Agile software development practices including XP and Scrum have risen to prominence within the software engineering community over the past ten years. Are agile software development practices converging? Are some practices becoming more integrated and/or more widely adopted than others? In the early 90s there was a convergence of object-oriented design methodologies - is a similar pattern being repeated within the agile software development community? Several years ago conferences featured debates on the number of practices inherent to XP - or for that matter what constituted XP. Is the Agile community on the verge of converging to standardization or do individual practices retain their individually and evangelists/disciples? A somewhat related question is: Can an agile practice be applied out of the box or is some assembly required? What does it take to get agility going in an organization? Does it work as advertised? What practices work and play well with others? Hear the experiences of panelists in their attempts to actually make agile work in the real world. From Crystal, DSDM, FDD, LEAN, Scrum, to XP (and others) - participants will to share their perspectives and experiences. Be warned - this fishbowl will be stocked with piranhas.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) and is a primary study presenting experiences from industry and academia (IC2). It's a qualitative study examining the convergence of various agile practices (IC3), and does not violate any exclusion criteria (EC1-EC9)."
2702.0,Included,included,Users as contextual features of software product development and testing,"This paper examines how software developers discuss users and how such discussions are intrinsic to the negotiation and settling of technical decisions in the development and testing of a software product. Using ethnographic data, we show how the user ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and utilizes ethnographic data, which constitutes qualitative research (IC3). It does not violate any exclusion criteria."
1234.0,Included,included,Extreme programming for critical systems?,"From the perspective of a 'sympathetic sceptic', this talk will discuss the issues around the development of critical systems - systems where the costs of failure are very high - and whether or not extreme programming practices can be adapted and used in critical systems engineering. I will start by discussing the characteristics of critical systems development, such as the need to justify claims about the system dependability, and the differences in development culture between XP and critical systems development. I will then go on to discuss how different XP practices reduce or increase the risks of software failure, especially when the reality of implementing XP is considered. I will identify weaknesses in the XP process, such as the use of user stories for requirements definition, that have to be addressed before XP practices will be considered by the critical systems community. I will then suggest how the cultural barriers between the communities might be broken down and will propose how it might be possible to adapt XP practice to the development of some types of critical system by introducing 'dependability spikes' into the XP process. Â© Springer-Verlag Berlin Heidelberg 2005.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a study presented in a talk (IC2), and it discusses research related to software development (IC3). It does not violate any exclusion criteria."
372.0,Included,included,Agile development with security engineering activities,"Agile software development has been used by industry to create a more flexible and lean software development process, i.e making it possible to develop software at a faster rate and with more agility during development. There are however concerns that the higher development pace and lack of documentation are creating less secure software. We have therefore looked at three known Security Engineering processes, Microsoft SDL, Cigatel touchpoints and Common Criteria and identified what specific security activities they performed. We then compared these activities with an Agile development process that is used in industry. Developers, from a large telecommunication manufacturer, were interviewed to learn their impressions on using these security activities in an agile development process. We produced a security enhanced Agile development process that we present in this paper. This new Agile process use activities from already established security engineering processes that provide the benefit the developers wanted but did not hinder or obstruct the Agile process in a significant way.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry (IC2). It presents qualitative research through interviews with developers (IC3) and is a primary study (IC4). It does not violate any exclusion criteria.
91.0,Included,included,A conceptual model of client-driven agile requirements prioritization: results of a case study,"Requirements (re)prioritization is an essential mechanism of agile development approaches to maximize the value for the clients and to accommodate changing requirements. Yet, in the agile Requirements Engineering (RE) literature, very little is known about how agile (re)prioritization happens in practice. Conceptual models about this process are missing, which, in turn, makes it difficult for both practitioners and researchers to reason about requirements decision-making at inter-iteration time. We did a multiple case study on agile requirements prioritization methods to yield a conceptual model for understanding the inter-iteration prioritization process. The model is derived by using interview data from practitioners in 8 development organizations. Such a model makes explicit the concepts that are used tacitly in the agile requirements prioritization practice and can be used for structuring future empirical investigations about this topic, and for analyzing, supporting, and improving the process in real-life projects.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1). It is a study from industry (case study with practitioner interview data from 8 development organizations) (IC2). The study is a primary case study (IC4) and utilizes qualitative research through interviews (IC3). It does not violate any exclusion criteria (EC1-EC9).
172.0,Excluded,ec3,A multiple comparative study of test-with development product changes and their effects on team speed and product quality,"Researchers have typically studied the effects of Test-First Development (TFD), compared to Test-Last Development (TLD), across groups or projects, and for relatively short durations. We defined Test-With Deve...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and employs a quantitative approach (IC3) and is a primary study (IC4). It does not violate any exclusion criteria."
