ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_A,EXPLAIN_A
56.0,Excluded,ec3,8 - Company Profiles,"Publisher Summary The chapter comprises an alphabetical listing of profiles of major merchant manufacturers of gallium arsenide (GaAs) substrates, devices, and related equipment. The companies that are active in the commercial supply of materials and devices based on GaAs and related semiconductors are profiled in the chapter. The term â€œwaferâ€� used herein is a collective description that includes not only bare substrates but also epitaxial wafers (epiwafers). Manufacturers of GaAs wafers are not restricted to supplying electronic device companies. Many of these wafer suppliers are also active in the optoelectronics business. This market sector is comparable in size to that of the electronics sector but is almost exclusively based on discrete devices rather than integrated circuits (ICs). In terms of geography, the key players in the wafer business are located in the three main regions: Europe, Japan, and North America. However, there are a few additional suppliers in the Rest of the World (ROW) region, particularly in South-East Asia.",EXCLUDED,"The article does not address software requirements or agile methodologies as specified in the inclusion criteria. It provides company profiles in the semiconductor industry, which is unrelated to software project requirements or agile practices. Therefore, it violates Exclusion Criterion EC3 (does not address software requirements) and is classified as EXCLUDED."
1079.0,Excluded,ec3,Dynamic provisioning in multi-tenant service clouds,"Cloud-based systems promise an on-demand service provisioning system along with a “pay-as-you-use” policy. In the case of multi-tenant systems this would mean dynamic creation of a tenant by integrating existing cloud-based services on the fly. Presently, dynamic creation of a tenant is handled by building the required components from scratch. Although multi-tenant systems help providers save cost by allocating multiple tenants to the same instance of an application, they incur huge reconfiguration costs. Cost and time spent on these reconfiguration activities can be reduced by re-constructing tenants from existing tenant configurations supported by service providers. Multi-tenant cloud-based systems also lack the facility of allowing clients to specify their requirements. Giving clients the flexibility to specify requirements helps them avoid spending an excessive amount of time and effort looking through a list of services, many of which might not be relevant to them. Moreover, dynamic provisioning in the cloud requires an integrated solution across the technology stack (software, platform and infrastructure) combining functional, non-functional and resource allocation requirements. Existing research works in the area of web service matching, although numerous, still fall short, since they usually consider each requirement type in isolation and cannot provide an integrated solution. To that end, in this paper we investigate the features needed for dynamic service provisioning on the cloud. We propose a novel User Interface-Tenant Selector-Customizer (UTC) model and approach, which enables cloud-based services to be systematically modeled and provisioned as variants of existing service tenants in the cloud. Our approach considers functional, non-functional and resource allocation requirements, which are explicitly specified by the client via the user interface component of the model. To the best of our knowledge, ours is the first such integrated approach. We illustrate our ideas using a realistic running example, and also present a proof-of-concept prototype built using IBM’s Rational Software Architect modeling tool. We also present experimental results demonstrating the applicability of our matching algorithm. Our results show significant reduction in matching time with the help of an elimination process that reduces the search space needed for performing matching.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It focuses on dynamic provisioning in multi-tenant cloud systems and discusses functional, non-functional, and resource allocation requirements, but there is no mention or analysis of agile methodologies or software requirements management within an agile framework. This violates Exclusion Criterion EC3, which states that the study must address software requirements. Therefore, the article is classified as EXCLUDED."
2556.0,Excluded,ec3,The whats and the whys of games and software engineering,The intersection of video games and software engineering is not yet well understood. This paper highlights the varied and exciting opportunities available at the intersection of these two disciplines. We investigate four main areas: the development of ...,EXCLUDED,"The article does not address software requirements as per EC3, and the abstract indicates a general exploration of the intersection between video games and software engineering without specifying any agile methodology or software requirements context, thus failing to meet IC1."
491.0,Included,included,An approach to applying SOFL for agile process and its application in developing a test support tool,"Structured Object-Oriented Formal Language (SOFL) is a representative formal engineering method for software development. It offers a three-step specification approach to constructing formal specifications, and specification-based inspection and testing for verification and validation. In this paper, we describe a novel approach to applying the SOFL method to achieve agile development process. This approach results from our experience in several collaboration projects with industry, and aims to strike a balance between the fast delivery of software product and the assurance of its quality. We have tested the approach in developing a prototype test support tool.",INCLUDED,"The article is written in English, addresses software requirements in an agile development context using SOFL, and describes a practical approach applied in industry projects. It does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9) as it focuses on software development requirements, is a primary study, and addresses at least one agile methodology through its application in a real-world prototype. It meets all inclusion criteria: IC1 (software requirements in agile projects), IC2 (industry-based study), IC3 (qualitative/qualitative-quantitative approach), and IC4 (primary study)."
1656.0,Excluded,ec3,Marriott's Agile Turnaround,"When Marriott began to build its brand management intranet, the tech vendor ran into several problems that jeopardized the whole program. The introduction of Agile began a long recovery process: When should you be covert/overt with Agile practices? How do you convince stakeholders a daily concall is more efficient than a weekly concall? Why would you pay for the tech vendorpsilas Agile training? How do you structure Firm Fixed pricing to be Agile? This is the story of how applying Agile techniques, first covertly, then out in the open, slowly steered the ship on course.",EXCLUDED,"The article is a narrative case study that does not address specific software requirements in a technical or research-driven manner. It fails to answer at least one research question (e.g., how to structure Firm Fixed pricing to be Agile), as indicated by EC9. Additionally, while it discusses Agile practices, it lacks a clear focus on software project requirements, violating EC3. Therefore, it does not meet the inclusion criteria and is excluded."
2835.0,Included,included,XFM: An incremental methodology for developing formal models,"We present an agile formal methodology named eXtreme Formal Modeling (XFM), based on Extreme Programming (XP) concepts to construct abstract models from natural language specifications of complex systems. In particular, we focus on Prescriptive Formal ...",EXCLUDED,"The article does not address software requirements as it focuses on formal modeling from natural language specifications, and does not clearly address software project requirements using agile methodologies. It also fails to address at least one agile methodology (e.g., requirements gathering or specification) in a way that aligns with software project requirements. Therefore, it violates EC3."
1350.0,Excluded,ec3,Herding Cats: Managing Large Test Suites,"This is the story of staying green in the midst of the challenges we faced as we accumulated an increasing number of automated tests. Iowa Student Loan (ISL) is well beyond the adoption phase of agile. Our commitment to writing tests has resulted in an enormous set of tests. We faced many challenges in keeping our tests under control. A few of the challenges that surfaced include: overly coupled tests, volatile dependencies and turned off tests. It took a lot of energy, discipline, and resources to overcome these challenges. We would like to share the techniques and experiences that emerged as we struggled to stay on green bar.",EXCLUDED,"The article is a case study describing challenges with managing large test suites and does not address software requirements in the context of agile methodologies. It fails to address at least one agile methodology (as per EC7) and does not focus on software requirements, which violates EC3. Additionally, it does not answer specific research questions, violating EC9. Therefore, it is excluded."
902.0,Excluded,ec7,Communication and co-ordination practices in software engineering projects,"In this paper we report on the investigation, description and analysis of communication and co-ordination practices in software engineering projects. We argue that existing models of the software process do not adequately address the situated, day-to-day practices in which software engineers collectively engage, yet it is through these practices that effective co-ordination is achieved. Drawing on concepts from organizational theory, we describe an approach for studying co-ordination activity in software engineering and the application of this approach to two real-world software projects. We describe key co-ordination issues in these projects and discuss their implications for software engineering practice.",EXCLUDED,"The article does not address software requirements, as the focus is on communication and coordination practices rather than requirements in software projects. This violates Exclusion Criterion EC3, which states that the study must address software requirements."
325.0,Excluded,ec3,Adapting Agile Methodology to Overcome Social Differences in Project Members,"Projects often consist with members with different values that may cause conflicts within the team causing decrease in members' motivation, involvement, and cohesiveness. In our experiences with off shoring Japanese software development projects to China, we were having difficulties with low quality deliverables and high turnover rate of Chinese members because of social differences. Our attempts to create a common culture were not very successful because people in general are less likely to change their basic views and behavior in a short period of time. We, however, were able to obtain success by acknowledging that differences are going to exist and adopting and adapting agile practices in consideration of the existence of these differences. We will show Kaizen as is used by a Japanese company in software development. We will focus on our experiences with social differences we've found and how we continuously adapted practices in our project to take better advantage of the situation as relationship between members changed. It is based on our over 10 years of experience in trying to improve a software package development at a software company in China, which has now become our subsidiary. During our attempts, we have learned the importance of agile mentality in resolving value difference issues. We believe what we've learned in adapting agile practices is not just limited to our particular project but can be useful in agile projects in general and thus can be used to assist resolve value differences in organizations as well.",INCLUDED,"The article is written in English, addresses software project requirements using agile methodologies (specifically Kaizen), and focuses on adapting agile practices to manage social differences in team members. It is based on real-world industry experience, is qualitative, and presents primary research findings. It does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9) and satisfies all inclusion criteria (IC1, IC2, IC3, IC4)."
1238.0,Included,included,Extreme programming of multi-agent systems,"The complexity of communication scenarios between agents make multi-agent systems difficult to build. Most of the existing Agent-Oriented Software Engineering methodologies face this complexity by guiding the developers through a rather waterfall-based process with a series of intermediate modeling artifacts. While these methodologies lead to executable prototypes relatively late and are expensive when requirements change, we explore a rather evolutionary approach with explicit support for change and rapid feedback. In particular, we apply Extreme Programming, a modern agile methodology from object-oriented software technology, for the design and implementation of multi-agent systems. The only modeling artifacts that are being maintained in our approach are a process model with which domain experts and developers design and communicate agent application scenarios, and the executable agent source code including automated test cases. We have successfully applied our approach for the development of a prototypical multi-agent system for clinical information logistics.",INCLUDED,"The article addresses software requirements in multi-agent systems using Extreme Programming, an agile methodology. It is a primary study that applies an agile approach to a software development context, specifically focusing on requirements and change management. The study is not written in a non-English language, is not a draft or abstract, does not deal with teaching agile methods, is not a tertiary or meta-analysis, and addresses at least one agile methodology (Extreme Programming). It satisfies all inclusion criteria and violates no exclusion criteria."
1370.0,Excluded,ec3,How can organisations learn: an information systems development perspective,"Prior to contemplating how organisations learn within the context of ISD project environments, it may be worthwhile to consider how project members learn from the organisation itself prior to considering how t...",EXCLUDED,"The article does not address software requirements as specified in EC3, and the abstract focuses on organizational learning in ISD project environments without mentioning agile methodologies or software project requirements. It fails to address at least one agile methodology (IC7) and does not clearly answer any research questions (EC9), thus violating multiple exclusion criteria."
1635.0,Included,included,Management Information System Requirements Analysis Model Based on the Agile Development,"The success rate is low in China, the main reason is the variability and uncertainty of requirements during investigation analysis. Requirements analysis has a pivotal role in the process of system development, so it is necessary to do a deep study on it. In order to deal with the rapidly changing system requirements, the essay signify the uncertainty, disagreement, priority of every requirement with numerical quantization within the 3D-model, based on agile project management thought, using the incremental iteration method to gradually clear system requirements. The model is convenient to decompose, refine, and specific every requirement, and is helpful for developers to make a more comprehensive and clear understanding. It is conducive for developers better understand requirements change trend, and have a good control of main change reasons, which effectively improves the success rate of system development.",INCLUDED,"The article addresses software requirements in the context of agile development, specifically focusing on a model that quantizes requirement uncertainty, disagreement, and priority using an incremental iteration method. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (incremental iteration) (EC7), and answers at least one research question (improving system development success rate) (EC9). It meets all inclusion criteria: it addresses software project requirements using agile methodologies (IC1), is a research study (academic context) (IC2), is qualitative in nature (IC3), and is a primary study (IC4). Therefore, it is classified as INCLUDED."
235.0,Excluded,ec3,A study to support agile methods more effectively through traceability,"Traceability is recognized to be important for supporting agile development processes. However, after analyzing many of the existing traceability approaches it can be concluded that they strongly depend on traditional development process characteristics. Within this paper it is justified that this is a drawback to support adequately agile processes. As it is discussed, some concepts do not have the same semantics for traditional and agile methodologies. This paper proposes three features that traceability models should support to be less dependent on a specific development process: (1) user-definable traceability links, (2) roles, and (3) linkage rules. To present how these features can be applied, an emerging traceability metamodel (TmM) will be used within this paper. TmM supports the definition of traceability methodologies adapted to the needs of each project. As it is shown, after introducing these three features into traceability models, two main advantages are obtained: 1) the support they can provide to agile process stakeholders is significantly more extensive, and 2) it will be possible to achieve a higher degree of automation. In this sense it will be feasible to have a methodical trace acquisition and maintenance process adapted to agile processes.",INCLUDED,"The article addresses software requirements in agile development processes by proposing traceability features tailored to agile methodologies. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (implicitly through its focus on agile processes), and answers at least one research question (e.g., how to improve traceability in agile contexts). It meets inclusion criteria: it addresses requirements in software projects using agile methodologies (IC1), is a research study (academia context), is qualitative and quantitative in nature (IC3), and is a primary study (IC4)."
665.0,Included,included,Best practices for integrating user-centered design and agile software development,"Agile Methods have a distinct culture that at a first glance seems to conflict with User-Centered Design. However, the use of agile methods can result in improved usability of software systems. This tutorial aims to present and discuss the best practices regarding the integration of User-Centered Design and Agile Methods. We believe that the lessons learned from this tutorial can be really useful and applicable in both industry and academic contexts.",EXCLUDED,"The article is a tutorial that presents best practices for integrating user-centered design and agile methods, but it does not describe a study that addresses software requirements or answer specific research questions. It fails to meet Inclusion Criterion IC9 (fails to answer at least one research question) and is not a study but a tutorial, violating Exclusion Criterion EC4 (study is incomplete, a draft, presentation slides, or just an abstract). Therefore, it is classified as EXCLUDED."
2689.0,Included,included,User Experience Design Goes Agile in Lean Transformation—A Case Study,"This paper describes the results of a single-case case study, exploring the role of user experience (UX) work in agile software development. The case study company is a large multinational telecommunication company undergoing a lean transformation process. In this case, lean transformation includes the adoption of agile software development practices. Transformation to agile practices had taken place one year prior to the analysis. The analysis is based on documentation analysis and semi-structured interviews of seven software development professionals. The results show that there were difficulties integrating UX design and software engineering work in an agile and iterative manner. The transition process succeeded in shifting UX and related documentation to a central planning role. The roles of the UX designers in the teams were still under re-definition. There was also a clear need to establish new ways of collaboration between UX professionals and software designers.",INCLUDED,"The article addresses software requirements in agile methodologies (IC1), is based on a primary study (IC4), and originates from an industry context (IC2). It does not violate any exclusion criteria: it is in English (EC1), not a tertiary or meta-analysis (EC5), not focused on teaching agile methods (EC6), addresses at least one agile methodology (lean transformation), and answers at least one research question (e.g., integration challenges of UX in agile development). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
433.0,Included,included,Agile software development and its compatibility with a document-driven approach? A case study,"It is generally assumed among software developers and managers that a document-driven development process is incompatible with an agile development process. There are few reports on this issue and even less empirical research documenting the assumed incompatibility. More and more software companies however have a desire to adopt agile development processes while maintaining compliance with a quality assurance standard or even a process standard. We have studied the software development process of a Danish pharmaceutical company. For market reasons the company has to comply the US Food and Drug Administration's standards for software development. The company has also successfully implemented significant parts of the agile methodology Scrum. We describe this case and we analyse using Soft Systems Methodology how well the development process combines these diverging sets of process requirements. We find that despite much effort the agile development process suffers from its adaptation to the FDA standard, but at the same time many of the genuine qualities of an agile process have been maintained. From this case study we discuss the implications for development companies facing the challenge of implementing a mixed development approach. Â© 2009 Heeager & Nielsen.",INCLUDED,"The article addresses software requirements in agile development processes (IC1), specifically examining the compatibility between agile methodologies (Scrum) and a document-driven, FDA-compliant approach. It is a case study conducted in an industry setting (IC2), uses qualitative research methods (IC3), and is a primary study (IC4). It does not violate any exclusion criteria: it is in English (EC1), addresses software development requirements (EC3), is not a draft or abstract (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (Scrum, EC7), and answers at least one research question (compatibility of agile with document-driven processes, EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
1301.0,Excluded,ec4,Front matter (letters and notices),abstract not available,EXCLUDED,"The article does not have an abstract available, violating Exclusion Criterion EC9, which requires the study to answer at least one research question. Without an abstract, it is impossible to determine if the study addresses research questions, thus failing to meet the inclusion criteria."
1753.0,Included,included,NORMATIC: A visual tool for modeling Non-Functional Requirements in agile processes,"There is consensus in the research community that agile software development methodologies, such as Scrum, are becoming more and more popular in delivering quality Functional Requirements (FRs). However, agile methodologies have not adequately modeled Non-Functional Requirements (NFRs) and their potential solutions (operationalizations) with FRs in early development phases-let alone having tools to support such initiatives. This research proposes NORMATIC, a Java-based simulation tool for modeling non-functional requirements for semi-automatic agile processes. NORMATIC is the semi-automatic tool that supports the more general Non-Functional Requirements Modeling for Agile Processes (NORMAP) Methodology. Early results show that the tool can potentially help agile software development teams in reasoning about and visually modeling NFRs as first-class artifacts early on during requirements gathering and analysis phases. The tool can also aid project managers and Scrum teams in user story estimate and risk calculations as well as risk-driven planning and visualization of the proposed plans.",INCLUDED,"The article addresses non-functional requirements (NFRs) in agile software development processes, specifically focusing on modeling NFRs early in the development cycle using a visual tool (NORMATIC). It aligns with IC1 (software project requirements using agile methodologies), IC2 (academic research), IC3 (qualitative/quantitative study implied by tool evaluation), and IC4 (primary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (Scrum) (EC7), and answers relevant research questions about NFR modeling and tool effectiveness (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
71.0,Included,included,A case study of customer communication in globally distributed software product development,"Agile methodologies emphasize the importance of customer and highlight that communication with the customer is seen as a central tenet. Despite the prevalence and benefits associated with globally distributed software development, communication can be much more challenging in such environments due to temporal, geographical and cultural distances. This paper describes results from a case study of customer communication in a globally distributed product development program applying both traditional and agile approaches. Based on the study, the frequency of communication, the content of that communication and engagement with the customer along with a support for rapid decision making among the development teams and the customer groups are important success factors in distributed agile development.",INCLUDED,"The article addresses software requirements in a globally distributed software development context using agile methodologies, as evidenced by its focus on customer communication and its analysis of communication frequency, content, and engagement. It is a primary case study conducted in a real-world setting, meeting IC1 (software requirements in agile projects), IC2 (industry context), IC3 (qualitative research), and IC4 (primary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software development (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (implied by context), and answers relevant research questions (EC9). Therefore, it satisfies all inclusion criteria and does not violate any exclusion criteria."
2111.0,Excluded,ec3,Runtime verification for multicore SoC with high-quality trace data,Multicore System-on-Chip (SoC) implementations of embedded systems are becoming very popular. In these systems it is possible to spread out computations over many cores. On one hand this leads to better energy efficiency if clock frequencies and core ...,EXCLUDED,"The article does not address software requirements as it focuses on runtime verification in multicore SoC hardware, which is outside the scope of software project requirements using agile methodologies. This violates Exclusion Criterion EC3."
